상품코드,브랜드명,상품명,카테고리,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,무탠다드 바지는 믿고 사도됩니다..일단 가격이 너무 저렴해요. 그래서 고민안하고 살수있고 안어울리거나 안맞아도 부담이 적어요. 코듀로이 바지가 입고싶어서 무탠다드로 구매했는데 너무 만족합니다. 모든 바지27입는데 요것도 27하니까 딱좋아요.기장은 좀 긴데 이렇게입어야 와이드하게 신발덮고 딱 좋네요. 안에 내복입지않아도 괜찮은 두께감입니다촉감은 보들보들하고 좋네요. 골지도 적당히 파여서 부담스럽지않아요.미니멀 질리신 분들은 이렇게 소재변화로 포인트 주는게 가장이쁜것 같네요. 겨울이라 시각적으로도 따듯해보여서 겨울바지로 매우 좋습니다.,27,171,52,-,-,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,바지 활용도가 깡패입니다 맨투맨 후드 셔츠 다 잘 어울려요,33,183,83,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,제 키엔 조금 길었어요 핏은 그냥 일자와이드느낌 그리고 생각만큼 두껍지 않아요,26,0,0,-,-,보통이에요,밝아요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,예전부터 구매하려 했지만 계속 품절이여서 힘들게 구매했네용 기본템은 무탠다드라서 믿고 샀는데 역시더라구요 핏도 이쁘고 색감도 좋아서 만족하고 있어요,29,175,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",여,골덴바지 좋아해서 찾아보다가 너무 예뻐서 바로 구매했어요 ! 색감도 너무 예쁘고 핏도 예쁩니다,26,165,50,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,크림색 사고 너무 딱잘맞아서 하나더 샀습니당색깔별로 구매하고 싶네여~!!,29,173,63,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,두껍지는 않지만 딱 원하는 핏감으로 나오네요가성비 코듀로이 요만한거 없습니다 달리세여,30,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,밑단이 좀길긴한데 접어서 입으면 괜찮고 색자체가 이뻐서 좋음,30,173,63,-,-,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,가성비 코듀로이 바지로 최고에요 다른 색도 사고싶어요,31,181,75,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,편하고 따뜻합니다. 색감도 너무 이쁘게 잘 나왔어요,28,170,64,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,보들보들 하고 피도 와이드로 편안하게 떨어져서 만족해요 할인받음 3만원대인데 가성비 최곱니다,33,181,85,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,남친도 사고 같이 샀어요 따뜻해보이고 좋아요 굿,29,166,49,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,핏이 예쁩니다 기장은 좀 더 길었으면 좋겠네요색감도 괜찮습니다,29,175,60,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,"가을 바지로 제격 입니다. 통이 크게 나와서 너무 좋네요. 앞으로도 와이드한 바지, 출시 자주 부탁드립니다. ^^",38,178,95,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,"핏더형이 입은 것 보니 이뻐서 샀는데, 내가 입으니까 말 안된다잉~~!!",30,180,77,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,원단도 좋고 바지가 너무 이쁘네요.코듀로이 사고 싶었는데 세일할때 저렴하게 득템했습니다,31,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,원래 31 입는데 업사이징 한게 맘에들어 교환했어요 가성비 굿,33,179,72,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,생각보다 맘에 들어요. 무탠다드는 실패가 없는거 같네요. 허리33했는데 딱 좋아요. 기장은 길게는 못입지만 접어입는거 좋아해서 잘 맞네요189cm입니다,33,189,79,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,오래 전부터 재입고 기다렸는데 마음에 들어요 ! 허리는 크게 나온 거 같아서 한 사이즈 다운했는데 괜찮네요,26,160,54,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,바지 통이랑 허리 사이즈는 딱 좋았으나 기장감이 살짝 아쉬워요 ㅜㅜ 그렇다고 사이즈 업하면 전체적으로 사이즈가 커지니 그래도 색감이랑 원단 핏은 너무 마음에 듭니다!,31,182,74,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,정말 와이드하게 나와서 좋고 꾸안꾸 연출할수있어서 좋아요!,29,170,66,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,와이드하게 잘 맞습니다원래 28~29 입는데 일부러 크게 샀어요,30,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,너무 좋습니다. 취향에 맞게 접어 입으면 될거같아요,26,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,나쁘지 않아요 길이가 조금 더 길면 좋았을 것 같아요,30,178,80,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,핏이 괜찮은데 통이 조금만 작았으면 좋겠네요그래도 가성비괜찮아요,31,176,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,정사이즈로 주문하시면 와이드한 핏으로 매우손이가는 편한 바지입니다.,31,177,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,색깔도 너무 예쁘고 가을 겨울에 부드럽고 따뜻하게 입을거 같아요,31,180,77,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,일부 실밥이 나와있는 부분은 있으나 가격을 생각하면 전혀 걸림돌이 되지 않습니다.색감도 사진과같이 밝은 베이지 색감입니다.제 키 기준으로 수선 없이 바로 입을 수 있습니다.와이드핏이라 활동성이 좋아 만족합니다.,30,178,72,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,코듀로이 팬츠 꽃혀서 찾다가 구매했는데 너무 마음에 드네요 허리는 조금 작은데 핏이나 퀄리티가 딱 좋아요😃,31,181,88,-,-,보통이에요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,원래 허리 31-32입는데 30입으니 딱 맞습니다,30,181,80,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",여,상품 총장에서 문제가 조금 있었지만 그냥입기로 했습니다 옷은 이쁘네요,26,165,55,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,살짝 허리 커서 흘러내리긴 하는데 핏 자연스러워서 만족합니다,29,173,74,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,정말 제가 생각한 와이드한 핏이에요 너무 이쁘게 잘나왔습니다.,28,170,64,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,기본템으로서 너무 좋습니다 이거 나만 입고싶움 괜찮으시면 사는거 추천해여,31,179,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,인생 코듀로이 팬츠입니다. 핏 너무 예쁘고 깔별로 사야겠습니다.,28,176,69,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,여자친구가 이쁘다고 뺏어가려는거 겨우 돌려 받았습니다,30,174,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,옷핏이...맞춤복인줄 알았습니다. 딱맞게 잘떨어지고 좋아유,31,183,75,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,활동성 오지구요 아쥬 편하게 입을 수 있고 핏이 너무 마음에 들어버리져~,30,0,0,-,-,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,옷너무이쁘고좋아요 가성비좋아요 가만 내복에 먼지가 너무많이 붙어요,36,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,너무 예쁘고 좋아요 가격도 너무 싸고 최고네요 무조건 사야함,31,0,0,-,-,-,-,-,-,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,이뻐요 사이즈도 딱맞고 색상도 똑같아요 ㅎㅎ 많이사세요,32,178,81,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,코듀로이 정석이네요 착용감이 너어무 좋습니다,34,183,85,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,가성비 코듀로이에요 예뻐여 한겨울엔 좀 추어요,30,180,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,좋은 옷 좋은 가격에 산거 같아요 잘 입을 거 같아요,31,180,66,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,생각했던 것보단 두툼하진 않은 것 같아요~ 한겨울에 단독으로만 입기엔 좀 얇을 것 같네요 그래도 핏이나 색감은 좋습니다 생각한대로네요~,29,171,60,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,라이트베이지색 여러옷들에 잘 어울립니다 만족함ㅋ,33,187,82,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,사이즈를 작게 시켜서 단추가 겨우잠기는데 살빼면될것같고 통이 생각보다 넉넉하네요 이쁩니다,29,168,72,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,사이즈도 잘 맞고색상도이뻐서 너무나도 좋습니다,30,181,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,출장갔다가 다른 회사 관리자분이 입은거 봤는데 너무 이뻐보여서 따라입으려고 샀습니다생각보다 얇긴하지만 기장도 딱 알맞고 예뻐요,30,180,69,-,-,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,컬러가 무난하여 다른옷이랑 매칭하기 쉬워요코듀로이 와이드 팬츠로서 기본템으로 갖고 있으면 좋을듯,32,178,80,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,역시 믿고사는 무탠다드핏 색감 퀄리티 모두 만족합니다좋은 상품 감사합니다,30,172,67,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,생각보다 얇은 원단이네요핏 기장 다 마음에 듭니다,33,175,80,-,-,보통이에요,어두워요,보통이에요,얇아요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,굿굿 핏 완전 이뻐요 ~ 기본적으로 가뎌야하는 바지!,29,170,64,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,딱 맞게 산거같은데 좀 더 길어도 좋았을것같아요 하리 적당하고 색은 원하던 색이네요 잘 입을 것 같아용,32,184,73,-,-,보통이에요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,"무탠다드 에서 와이드 라고 하는 팬츠들은 허리 대비 허벅지를 1-2센치만 늘려줬으면 합니다..! 밑단은 적당 하거나 좀 넓은느낌? 자세히 안보면 모를 정도라 가성비로는 만족합니다! 기본템, 입문템은 무탠다드로!! 색감은 코듀로이라 그런지 더스티 베이지 느낌입니다",32,177,88,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,가성비로 코듀로이 팬츠로 생각하고 삿는데 생각보다 쌈마이느낌 없고 좋아요,31,176,61,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,코듀로이는 처음 사보는데 가을느낌 내기도 좋고 편해요 굿,29,175,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,킹댄다드 더이상의 말이 필요없는 무친 가성비기장도 딱 적당하고 따듯햄,29,170,64,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,색감도 이쁘고 핏도 야무진 맛도리입니다 이거 꼭 사세요~,27,168,58,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,입었을때 느낌도좋고 이번 가을겨울에 자주 입을것 같아요,38,188,95,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,핏은 정말 잘잡아줘서 너무 예쁘고 좋습니다! 배송왔을때 잔주름이 너무 많아서 좀 다려입어야될것 같고 좀만 더 와이드했으면 좋았을것 같아요,30,177,68,-,-,보통이에요,보통이에요,흐려요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,역시 가성비하면 무신사네요 다림질만 하면 예쁘겟어요,27,174,60,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,핏도 괜찮고 무엇보다 따뜻합니다! 색감이 제가 원하던 색감이네요,28,168,60,-,-,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",여,색 예쁘고 따뜻해요 길이도 적당합니다 잘 입고 다녔어요,27,163,56,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,겨울이라 코듀로이 팬츠를 찾고있었는데 좋은 가격에 이쁜 색감입니다. 평소 사이즈대로 가시면 여유로우실 것 같아요. 기장 수선도 따로 필요 없을 것 같습니다.,30,174,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,가성비 하나는 굿 잘 입을게여 근데 넘 얇다.. 차라리 가격을 올리지,28,172,56,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,쫌 길지만 긴 맛으로 입기 딱좋숨다.색상은 이미지로 보이는것만큼 밝진 않아요,27,168,56,-,-,보통이에요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,보통 30입는데 29도 살짝 헐렁하게 맞아요. 사이즈 확인 잘하시고 사셔용,29,173,67,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,허리가 많이 크긴한데 기장이랑 통 때문에 큰걸로 주문했는데 밸트차면 되서 상관없고 너무맘에 들어요생각보다는 따듯하지 않아서 이제 더추워지면 안에 히트텍 입으려구요  만족합니더,36,183,95,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,그럭저럭 출퇴근용 또는 전투용으로 가능. 얇아서 구김 잘가고 보온성도 그닥임. 마감도 좋은 편은 아님 그러나 가격 생각하면 다 용서가능. 골반 좀 있는 사람은 주머니가 뜨는 현상이 생김,30,178,65,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,생각만큼 두껍진 않지만 딱 코듀로이 느낌 잘나고 핏도 이쁩니다.다른색도 살 예정입니다.,28,170,62,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,가성비 매우 좋은 제품입니다 색상별로 구매했네요,29,180,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,바지 아주 예쁘고 따뜻하고 좋습니당 사이즈도 잘 맞아요 다른 색깔도 사고 싶네용~~,30,179,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,핏도좋고 크기도적당해서 딱좋습니다 사계절입기좋아요,33,183,79,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",여,코듀로이 팬츠 사고 싶었는데 무탠다드에서 사길 잘 한 거 같아요!,29,171,57,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,사진보다 밝아요. 완전한겨울엔 와이드라 힘들지만 두꺼운편이라 영하5도?까진 입을만할듯요 좋습니당,27,167,58,-,-,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,"코듀로이 팬츠 하나 갖고 싶었는데 가성비 좋은 제품 하나 건졌네요! 가을,겨울 활용도 좋을 것 같네요~",30,170,70,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,재질좋고 전체적으로 다 좋네요 특히 색감이 이뻐요:),30,173,73,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,제가 좋아하는 핏감의 팬츠를 딱 찾았다는 느낌을 받았어요 고민하신다면 바로 사세요 진짜 추천합니다,30,179,70,-,-,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,오우오우 너무 좋아요 가격도 싸서 하나 더 살려구여,31,171,68,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",여,와이프 선물로 사주었는데 만족해서 잘입고 다니니 저까지 기분이 좋네요,26,168,53,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,생각한 것보다 얇고 색이 어둡지만 길이가 딱 제가 원하던 길이라서 그냥 입을려고요,28,0,0,-,-,보통이에요,어두워요,보통이에요,얇아요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,"통이 넓어서 좋습니다. 롤업해서 입어도 좋고, 색감도 따뜻하고 착용감이 편하네요.",33,0,0,-,-,보통이에요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,부드럽고 움직이는데 안불편해요뱃살좀 있는편인데도 허리 넉넉하네요 안에 내복만 받쳐입어도 겨울 나겠어요,32,164,65,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,색감이 제일 마음에 들고 핏도 마음에 들어요 다른 색도 고민중입니다 ㅎㅎ,33,183,82,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,바지 핏 펑퍼짐한게 맘에드네요 ㅋㅋ아주 편하고 이쁨!!,31,178,76,-,-,보통이에요,밝아요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",남,무텐다드 코듀로이 팬츠는 사랑인 것 같습니다 잘입을게여!,30,174,68,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,사고 싶었는데 착용감도 좋고 디자인도 좋아요 길이만 살짝 긴거 빼고는?ㅎ,30,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,가을 겨울 따뜻한느낌주는 팬츠. 편하고 핏도 좋아요! 역시 믿고사는 무텐다드!,30,0,0,-,-,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,187/85입니다 32샀는데 기장은 좀 짧네요...가격 대비는 만족입니다 ㅎㅎㅎ,32,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,믿고사는 무신사같네요 엄청 편하고 따듯하고 핏도 예쁩니다 허리가 좀 꽉 끼지만 못 입을 정도는 아니네요,26,0,0,-,-,보통이에요,밝아요,보통이에요,두꺼워요,-,-,-,-,-,-
1176328,MUSINSA STANDARD,와이드 코듀로이 팬츠 [라이트 베이지],바지,"47,900",-,색감 핏 모두원하던거 기장은 쫌길어서 짜르거나 롤업해야함,29,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
